GUT_GENOME065719_1_1	1_1
GUT_GENOME065719_229_3	229_3
GUT_GENOME065719_229_4	229_4
GUT_GENOME065719_229_5	229_5
GUT_GENOME065719_229_6	229_6
GUT_GENOME065719_229_7	229_7
GUT_GENOME065719_229_8	229_8
GUT_GENOME065719_230_1	230_1
GUT_GENOME065719_230_2	230_2
GUT_GENOME065719_230_3	230_3
GUT_GENOME065719_230_4	230_4
GUT_GENOME065719_230_5	230_5
GUT_GENOME065719_230_6	230_6
GUT_GENOME065719_231_1	231_1
GUT_GENOME065719_231_2	231_2
GUT_GENOME065719_231_3	231_3
GUT_GENOME065719_231_4	231_4
GUT_GENOME065719_231_5	231_5
GUT_GENOME065719_231_6	231_6
GUT_GENOME065719_231_7	231_7
GUT_GENOME065719_232_1	232_1
GUT_GENOME065719_232_2	232_2
GUT_GENOME065719_233_1	233_1
GUT_GENOME065719_233_2	233_2
GUT_GENOME065719_233_3	233_3
GUT_GENOME065719_233_4	233_4
GUT_GENOME065719_234_1	234_1
GUT_GENOME065719_234_2	234_2
GUT_GENOME065719_234_3	234_3
GUT_GENOME065719_234_4	234_4
GUT_GENOME065719_235_1	235_1
GUT_GENOME065719_235_2	235_2
GUT_GENOME065719_235_3	235_3
GUT_GENOME065719_236_1	236_1
GUT_GENOME065719_236_2	236_2
GUT_GENOME065719_236_3	236_3
GUT_GENOME065719_236_4	236_4
GUT_GENOME065719_236_5	236_5
GUT_GENOME065719_236_6	236_6
GUT_GENOME065719_237_1	237_1
GUT_GENOME065719_237_2	237_2
GUT_GENOME065719_237_3	237_3
GUT_GENOME065719_238_1	238_1
GUT_GENOME065719_238_2	238_2
GUT_GENOME065719_238_3	238_3
GUT_GENOME065719_238_4	238_4
GUT_GENOME065719_238_5	238_5
GUT_GENOME065719_238_6	238_6
GUT_GENOME065719_239_1	239_1
GUT_GENOME065719_239_2	239_2
GUT_GENOME065719_239_3	239_3
GUT_GENOME065719_239_4	239_4
GUT_GENOME065719_240_1	240_1
GUT_GENOME065719_240_2	240_2
GUT_GENOME065719_240_3	240_3
GUT_GENOME065719_240_4	240_4
GUT_GENOME065719_240_5	240_5
GUT_GENOME065719_240_6	240_6
GUT_GENOME065719_240_7	240_7
GUT_GENOME065719_241_1	241_1
GUT_GENOME065719_241_2	241_2
GUT_GENOME065719_241_3	241_3
GUT_GENOME065719_241_4	241_4
GUT_GENOME065719_241_5	241_5
GUT_GENOME065719_242_1	242_1
GUT_GENOME065719_242_2	242_2
GUT_GENOME065719_242_3	242_3
GUT_GENOME065719_243_1	243_1
GUT_GENOME065719_243_2	243_2
GUT_GENOME065719_243_3	243_3
GUT_GENOME065719_243_4	243_4
GUT_GENOME065719_244_1	244_1
GUT_GENOME065719_244_2	244_2
GUT_GENOME065719_244_3	244_3
GUT_GENOME065719_244_4	244_4
GUT_GENOME065719_245_1	245_1
GUT_GENOME065719_245_2	245_2
GUT_GENOME065719_245_3	245_3
GUT_GENOME065719_246_1	246_1
GUT_GENOME065719_246_2	246_2
GUT_GENOME065719_246_3	246_3
GUT_GENOME065719_246_4	246_4
GUT_GENOME065719_247_1	247_1
GUT_GENOME065719_247_2	247_2
GUT_GENOME065719_247_3	247_3
GUT_GENOME065719_247_4	247_4
GUT_GENOME065719_248_1	248_1
GUT_GENOME065719_248_2	248_2
GUT_GENOME065719_248_3	248_3
GUT_GENOME065719_249_1	249_1
GUT_GENOME065719_249_2	249_2
GUT_GENOME065719_249_3	249_3
GUT_GENOME065719_249_4	249_4
GUT_GENOME065719_250_1	250_1
GUT_GENOME065719_250_2	250_2
GUT_GENOME065719_250_3	250_3
GUT_GENOME065719_250_4	250_4
GUT_GENOME065719_250_5	250_5
GUT_GENOME065719_251_1	251_1
GUT_GENOME065719_251_2	251_2
GUT_GENOME065719_251_3	251_3
GUT_GENOME065719_252_1	252_1
GUT_GENOME065719_252_2	252_2
GUT_GENOME065719_253_1	253_1
GUT_GENOME065719_253_2	253_2
GUT_GENOME065719_253_3	253_3
GUT_GENOME065719_253_4	253_4
GUT_GENOME065719_253_5	253_5
GUT_GENOME065719_254_1	254_1
GUT_GENOME065719_254_2	254_2
GUT_GENOME065719_254_3	254_3
GUT_GENOME065719_254_4	254_4
GUT_GENOME065719_255_1	255_1
GUT_GENOME065719_255_2	255_2
GUT_GENOME065719_255_3	255_3
GUT_GENOME065719_255_4	255_4
GUT_GENOME065719_256_1	256_1
GUT_GENOME065719_256_2	256_2
GUT_GENOME065719_256_3	256_3
GUT_GENOME065719_256_4	256_4
GUT_GENOME065719_257_1	257_1
GUT_GENOME065719_257_2	257_2
GUT_GENOME065719_257_3	257_3
GUT_GENOME065719_258_1	258_1
GUT_GENOME065719_258_2	258_2
GUT_GENOME065719_258_3	258_3
GUT_GENOME065719_258_4	258_4
GUT_GENOME065719_258_5	258_5
GUT_GENOME065719_259_1	259_1
GUT_GENOME065719_259_2	259_2
GUT_GENOME065719_259_3	259_3
GUT_GENOME065719_260_1	260_1
GUT_GENOME065719_260_2	260_2
GUT_GENOME065719_260_3	260_3
GUT_GENOME065719_261_1	261_1
GUT_GENOME065719_261_2	261_2
GUT_GENOME065719_261_3	261_3
GUT_GENOME065719_261_4	261_4
GUT_GENOME065719_261_5	261_5
GUT_GENOME065719_261_6	261_6
GUT_GENOME065719_261_7	261_7
GUT_GENOME065719_262_1	262_1
GUT_GENOME065719_262_2	262_2
GUT_GENOME065719_262_3	262_3
GUT_GENOME065719_262_4	262_4
GUT_GENOME065719_262_5	262_5
GUT_GENOME065719_263_1	263_1
GUT_GENOME065719_263_2	263_2
GUT_GENOME065719_263_3	263_3
GUT_GENOME065719_263_4	263_4
GUT_GENOME065719_264_1	264_1
GUT_GENOME065719_264_2	264_2
GUT_GENOME065719_264_3	264_3
GUT_GENOME065719_264_4	264_4
GUT_GENOME065719_264_5	264_5
GUT_GENOME065719_264_6	264_6
GUT_GENOME065719_264_7	264_7
GUT_GENOME065719_264_8	264_8
GUT_GENOME065719_265_1	265_1
GUT_GENOME065719_265_2	265_2
GUT_GENOME065719_265_3	265_3
GUT_GENOME065719_265_4	265_4
GUT_GENOME065719_265_5	265_5
GUT_GENOME065719_265_6	265_6
GUT_GENOME065719_266_1	266_1
GUT_GENOME065719_266_2	266_2
GUT_GENOME065719_266_3	266_3
GUT_GENOME065719_267_1	267_1
GUT_GENOME065719_267_2	267_2
GUT_GENOME065719_268_1	268_1
GUT_GENOME065719_268_2	268_2
GUT_GENOME065719_268_3	268_3
GUT_GENOME065719_269_1	269_1
GUT_GENOME065719_269_2	269_2
GUT_GENOME065719_269_3	269_3
GUT_GENOME065719_269_4	269_4
GUT_GENOME065719_269_5	269_5
GUT_GENOME065719_269_6	269_6
GUT_GENOME065719_270_1	270_1
GUT_GENOME065719_270_2	270_2
GUT_GENOME065719_270_3	270_3
GUT_GENOME065719_271_1	271_1
GUT_GENOME065719_271_2	271_2
GUT_GENOME065719_271_3	271_3
GUT_GENOME065719_271_4	271_4
GUT_GENOME065719_271_5	271_5
GUT_GENOME065719_271_6	271_6
GUT_GENOME065719_272_1	272_1
GUT_GENOME065719_272_2	272_2
GUT_GENOME065719_272_3	272_3
GUT_GENOME065719_273_1	273_1
GUT_GENOME065719_273_2	273_2
GUT_GENOME065719_273_3	273_3
GUT_GENOME065719_273_4	273_4
GUT_GENOME065719_273_5	273_5
GUT_GENOME065719_273_6	273_6
GUT_GENOME065719_274_1	274_1
GUT_GENOME065719_274_2	274_2
GUT_GENOME065719_274_3	274_3
GUT_GENOME065719_274_4	274_4
GUT_GENOME065719_275_1	275_1
GUT_GENOME065719_275_2	275_2
GUT_GENOME065719_275_3	275_3
GUT_GENOME065719_275_4	275_4
GUT_GENOME065719_276_1	276_1
GUT_GENOME065719_276_2	276_2
GUT_GENOME065719_276_3	276_3
GUT_GENOME065719_277_1	277_1
GUT_GENOME065719_277_2	277_2
GUT_GENOME065719_278_1	278_1
GUT_GENOME065719_278_2	278_2
GUT_GENOME065719_278_3	278_3
GUT_GENOME065719_278_4	278_4
GUT_GENOME065719_278_5	278_5
GUT_GENOME065719_279_1	279_1
GUT_GENOME065719_279_2	279_2
GUT_GENOME065719_279_3	279_3
GUT_GENOME065719_279_4	279_4
GUT_GENOME065719_279_5	279_5
GUT_GENOME065719_280_1	280_1
GUT_GENOME065719_280_2	280_2
GUT_GENOME065719_280_3	280_3
GUT_GENOME065719_280_4	280_4
GUT_GENOME065719_281_1	281_1
GUT_GENOME065719_281_2	281_2
GUT_GENOME065719_281_3	281_3
GUT_GENOME065719_281_4	281_4
GUT_GENOME065719_281_5	281_5
GUT_GENOME065719_282_1	282_1
GUT_GENOME065719_282_2	282_2
GUT_GENOME065719_282_3	282_3
GUT_GENOME065719_283_1	283_1
GUT_GENOME065719_283_2	283_2
GUT_GENOME065719_283_3	283_3
GUT_GENOME065719_283_4	283_4
GUT_GENOME065719_284_1	284_1
GUT_GENOME065719_284_2	284_2
GUT_GENOME065719_284_3	284_3
GUT_GENOME065719_284_4	284_4
GUT_GENOME065719_284_5	284_5
GUT_GENOME065719_285_1	285_1
GUT_GENOME065719_285_2	285_2
GUT_GENOME065719_285_3	285_3
GUT_GENOME065719_285_4	285_4
GUT_GENOME065719_286_1	286_1
GUT_GENOME065719_286_2	286_2
GUT_GENOME065719_286_3	286_3
GUT_GENOME065719_287_1	287_1
GUT_GENOME065719_288_1	288_1
GUT_GENOME065719_288_2	288_2
GUT_GENOME065719_288_3	288_3
GUT_GENOME065719_288_4	288_4
GUT_GENOME065719_288_5	288_5
GUT_GENOME065719_289_1	289_1
GUT_GENOME065719_289_2	289_2
GUT_GENOME065719_290_1	290_1
GUT_GENOME065719_290_2	290_2
GUT_GENOME065719_291_1	291_1
GUT_GENOME065719_291_2	291_2
GUT_GENOME065719_292_1	292_1
GUT_GENOME065719_292_2	292_2
GUT_GENOME065719_292_3	292_3
GUT_GENOME065719_292_4	292_4
GUT_GENOME065719_292_5	292_5
GUT_GENOME065719_293_1	293_1
GUT_GENOME065719_293_2	293_2
GUT_GENOME065719_294_1	294_1
GUT_GENOME065719_294_2	294_2
GUT_GENOME065719_295_1	295_1
GUT_GENOME065719_295_2	295_2
GUT_GENOME065719_295_3	295_3
GUT_GENOME065719_295_4	295_4
GUT_GENOME065719_295_5	295_5
GUT_GENOME065719_296_1	296_1
GUT_GENOME065719_296_2	296_2
GUT_GENOME065719_296_3	296_3
GUT_GENOME065719_296_4	296_4
GUT_GENOME065719_297_1	297_1
GUT_GENOME065719_297_2	297_2
GUT_GENOME065719_297_3	297_3
GUT_GENOME065719_297_4	297_4
GUT_GENOME065719_297_5	297_5
GUT_GENOME065719_297_6	297_6
GUT_GENOME065719_298_1	298_1
GUT_GENOME065719_298_2	298_2
GUT_GENOME065719_298_3	298_3
GUT_GENOME065719_298_4	298_4
GUT_GENOME065719_298_5	298_5
GUT_GENOME065719_299_1	299_1
GUT_GENOME065719_299_2	299_2
GUT_GENOME065719_299_3	299_3
GUT_GENOME065719_299_4	299_4
GUT_GENOME065719_299_5	299_5
GUT_GENOME065719_300_1	300_1
GUT_GENOME065719_300_2	300_2
GUT_GENOME065719_300_3	300_3
GUT_GENOME065719_300_4	300_4
GUT_GENOME065719_300_5	300_5
GUT_GENOME065719_301_1	301_1
GUT_GENOME065719_301_2	301_2
GUT_GENOME065719_301_3	301_3
GUT_GENOME065719_302_1	302_1
GUT_GENOME065719_302_2	302_2
GUT_GENOME065719_302_3	302_3
GUT_GENOME065719_303_1	303_1
GUT_GENOME065719_303_2	303_2
GUT_GENOME065719_304_1	304_1
GUT_GENOME065719_304_2	304_2
GUT_GENOME065719_304_3	304_3
GUT_GENOME065719_304_4	304_4
GUT_GENOME065719_305_1	305_1
GUT_GENOME065719_305_2	305_2
GUT_GENOME065719_305_3	305_3
GUT_GENOME065719_306_1	306_1
GUT_GENOME065719_306_2	306_2
GUT_GENOME065719_306_3	306_3
GUT_GENOME065719_306_4	306_4
GUT_GENOME065719_307_1	307_1
GUT_GENOME065719_307_2	307_2
GUT_GENOME065719_308_1	308_1
GUT_GENOME065719_308_2	308_2
GUT_GENOME065719_308_3	308_3
GUT_GENOME065719_309_1	309_1
GUT_GENOME065719_309_2	309_2
GUT_GENOME065719_309_3	309_3
GUT_GENOME065719_310_1	310_1
GUT_GENOME065719_310_2	310_2
GUT_GENOME065719_310_3	310_3
GUT_GENOME065719_311_1	311_1
GUT_GENOME065719_311_2	311_2
GUT_GENOME065719_312_1	312_1
GUT_GENOME065719_312_2	312_2
GUT_GENOME065719_312_3	312_3
GUT_GENOME065719_312_4	312_4
GUT_GENOME065719_313_1	313_1
GUT_GENOME065719_313_2	313_2
GUT_GENOME065719_313_3	313_3
GUT_GENOME065719_313_4	313_4
GUT_GENOME065719_314_1	314_1
GUT_GENOME065719_314_2	314_2
GUT_GENOME065719_314_3	314_3
GUT_GENOME065719_315_1	315_1
GUT_GENOME065719_315_2	315_2
GUT_GENOME065719_315_3	315_3
GUT_GENOME065719_316_1	316_1
GUT_GENOME065719_316_2	316_2
GUT_GENOME065719_316_3	316_3
GUT_GENOME065719_316_4	316_4
GUT_GENOME065719_316_5	316_5
GUT_GENOME065719_316_6	316_6
GUT_GENOME065719_316_7	316_7
GUT_GENOME065719_317_1	317_1
GUT_GENOME065719_317_2	317_2
GUT_GENOME065719_317_3	317_3
GUT_GENOME065719_317_4	317_4
GUT_GENOME065719_317_5	317_5
GUT_GENOME065719_318_1	318_1
GUT_GENOME065719_318_2	318_2
GUT_GENOME065719_318_3	318_3
GUT_GENOME065719_319_1	319_1
GUT_GENOME065719_319_2	319_2
GUT_GENOME065719_319_3	319_3
GUT_GENOME065719_319_4	319_4
GUT_GENOME065719_320_1	320_1
GUT_GENOME065719_320_2	320_2
GUT_GENOME065719_320_3	320_3
GUT_GENOME065719_320_4	320_4
GUT_GENOME065719_321_1	321_1
GUT_GENOME065719_321_2	321_2
GUT_GENOME065719_321_3	321_3
GUT_GENOME065719_321_4	321_4
GUT_GENOME065719_321_5	321_5
GUT_GENOME065719_321_6	321_6
GUT_GENOME065719_322_1	322_1
GUT_GENOME065719_322_2	322_2
GUT_GENOME065719_322_3	322_3
GUT_GENOME065719_322_4	322_4
GUT_GENOME065719_322_5	322_5
GUT_GENOME065719_322_6	322_6
GUT_GENOME065719_322_7	322_7
GUT_GENOME065719_323_1	323_1
GUT_GENOME065719_323_2	323_2
GUT_GENOME065719_323_3	323_3
GUT_GENOME065719_324_1	324_1
GUT_GENOME065719_324_2	324_2
GUT_GENOME065719_324_3	324_3
GUT_GENOME065719_324_4	324_4
GUT_GENOME065719_325_1	325_1
GUT_GENOME065719_325_2	325_2
GUT_GENOME065719_325_3	325_3
GUT_GENOME065719_325_4	325_4
GUT_GENOME065719_326_1	326_1
GUT_GENOME065719_326_2	326_2
GUT_GENOME065719_326_3	326_3
GUT_GENOME065719_327_1	327_1
GUT_GENOME065719_327_2	327_2
GUT_GENOME065719_327_3	327_3
GUT_GENOME065719_328_1	328_1
GUT_GENOME065719_328_2	328_2
GUT_GENOME065719_328_3	328_3
GUT_GENOME065719_329_1	329_1
GUT_GENOME065719_329_2	329_2
GUT_GENOME065719_329_3	329_3
GUT_GENOME065719_330_1	330_1
GUT_GENOME065719_330_2	330_2
GUT_GENOME065719_330_3	330_3
GUT_GENOME065719_330_4	330_4
GUT_GENOME065719_331_1	331_1
GUT_GENOME065719_331_2	331_2
GUT_GENOME065719_331_3	331_3
GUT_GENOME065719_332_1	332_1
GUT_GENOME065719_332_2	332_2
GUT_GENOME065719_332_3	332_3
GUT_GENOME065719_333_1	333_1
GUT_GENOME065719_333_2	333_2
GUT_GENOME065719_333_3	333_3
GUT_GENOME065719_334_1	334_1
GUT_GENOME065719_334_2	334_2
GUT_GENOME065719_334_3	334_3
GUT_GENOME065719_334_4	334_4
GUT_GENOME065719_335_1	335_1
GUT_GENOME065719_335_2	335_2
GUT_GENOME065719_335_3	335_3
GUT_GENOME065719_335_4	335_4
GUT_GENOME065719_336_1	336_1
GUT_GENOME065719_336_2	336_2
GUT_GENOME065719_337_1	337_1
GUT_GENOME065719_337_2	337_2
GUT_GENOME065719_337_3	337_3
GUT_GENOME065719_337_4	337_4
GUT_GENOME065719_337_5	337_5
GUT_GENOME065719_338_1	338_1
GUT_GENOME065719_338_2	338_2
GUT_GENOME065719_338_3	338_3
GUT_GENOME065719_339_1	339_1
GUT_GENOME065719_339_2	339_2
GUT_GENOME065719_339_3	339_3
GUT_GENOME065719_340_1	340_1
GUT_GENOME065719_340_2	340_2
GUT_GENOME065719_340_3	340_3
GUT_GENOME065719_340_4	340_4
GUT_GENOME065719_341_1	341_1
GUT_GENOME065719_341_2	341_2
GUT_GENOME065719_341_3	341_3
GUT_GENOME065719_341_4	341_4
GUT_GENOME065719_341_5	341_5
GUT_GENOME065719_341_6	341_6
GUT_GENOME065719_341_7	341_7
GUT_GENOME065719_342_1	342_1
GUT_GENOME065719_342_2	342_2
GUT_GENOME065719_342_3	342_3
GUT_GENOME065719_342_4	342_4
GUT_GENOME065719_343_1	343_1
GUT_GENOME065719_343_2	343_2
GUT_GENOME065719_343_3	343_3
GUT_GENOME065719_343_4	343_4
GUT_GENOME065719_344_1	344_1
GUT_GENOME065719_344_2	344_2
GUT_GENOME065719_344_3	344_3
GUT_GENOME065719_345_1	345_1
GUT_GENOME065719_345_2	345_2
GUT_GENOME065719_345_3	345_3
GUT_GENOME065719_346_1	346_1
GUT_GENOME065719_346_2	346_2
GUT_GENOME065719_346_3	346_3
GUT_GENOME065719_346_4	346_4
GUT_GENOME065719_347_1	347_1
GUT_GENOME065719_347_2	347_2
GUT_GENOME065719_347_3	347_3
GUT_GENOME065719_348_1	348_1
GUT_GENOME065719_348_2	348_2
GUT_GENOME065719_349_1	349_1
GUT_GENOME065719_349_2	349_2
GUT_GENOME065719_350_1	350_1
GUT_GENOME065719_350_2	350_2
GUT_GENOME065719_351_1	351_1
GUT_GENOME065719_351_2	351_2
GUT_GENOME065719_351_3	351_3
GUT_GENOME065719_352_1	352_1
GUT_GENOME065719_352_2	352_2
GUT_GENOME065719_352_3	352_3
GUT_GENOME065719_352_4	352_4
GUT_GENOME065719_352_5	352_5
GUT_GENOME065719_353_1	353_1
GUT_GENOME065719_353_2	353_2
GUT_GENOME065719_353_3	353_3
GUT_GENOME065719_353_4	353_4
GUT_GENOME065719_354_1	354_1
GUT_GENOME065719_354_2	354_2
GUT_GENOME065719_354_3	354_3
GUT_GENOME065719_354_4	354_4
GUT_GENOME065719_354_5	354_5
GUT_GENOME065719_355_1	355_1
GUT_GENOME065719_356_1	356_1
GUT_GENOME065719_356_2	356_2
GUT_GENOME065719_356_3	356_3
GUT_GENOME065719_357_1	357_1
GUT_GENOME065719_358_1	358_1
GUT_GENOME065719_358_2	358_2
GUT_GENOME065719_359_1	359_1
GUT_GENOME065719_359_2	359_2
GUT_GENOME065719_359_3	359_3
GUT_GENOME065719_359_4	359_4
GUT_GENOME065719_359_5	359_5
GUT_GENOME065719_360_1	360_1
GUT_GENOME065719_360_2	360_2
GUT_GENOME065719_360_3	360_3
GUT_GENOME065719_361_1	361_1
GUT_GENOME065719_361_2	361_2
GUT_GENOME065719_361_3	361_3
GUT_GENOME065719_362_1	362_1
GUT_GENOME065719_362_2	362_2
GUT_GENOME065719_363_1	363_1
GUT_GENOME065719_364_1	364_1
GUT_GENOME065719_364_2	364_2
GUT_GENOME065719_364_3	364_3
GUT_GENOME065719_365_1	365_1
GUT_GENOME065719_365_2	365_2
GUT_GENOME065719_365_3	365_3
GUT_GENOME065719_365_4	365_4
GUT_GENOME065719_366_1	366_1
GUT_GENOME065719_366_2	366_2
GUT_GENOME065719_367_1	367_1
GUT_GENOME065719_368_1	368_1
GUT_GENOME065719_368_2	368_2
GUT_GENOME065719_368_3	368_3
GUT_GENOME065719_369_1	369_1
GUT_GENOME065719_369_2	369_2
GUT_GENOME065719_370_1	370_1
GUT_GENOME065719_370_2	370_2
GUT_GENOME065719_370_3	370_3
GUT_GENOME065719_371_1	371_1
GUT_GENOME065719_371_2	371_2
GUT_GENOME065719_371_3	371_3
GUT_GENOME065719_371_4	371_4
GUT_GENOME065719_371_5	371_5
GUT_GENOME065719_371_6	371_6
GUT_GENOME065719_372_1	372_1
GUT_GENOME065719_372_2	372_2
GUT_GENOME065719_373_1	373_1
GUT_GENOME065719_373_2	373_2
GUT_GENOME065719_374_1	374_1
GUT_GENOME065719_374_2	374_2
GUT_GENOME065719_374_3	374_3
GUT_GENOME065719_375_1	375_1
GUT_GENOME065719_375_2	375_2
GUT_GENOME065719_375_3	375_3
GUT_GENOME065719_375_4	375_4
GUT_GENOME065719_376_1	376_1
GUT_GENOME065719_376_2	376_2
GUT_GENOME065719_377_1	377_1
GUT_GENOME065719_377_2	377_2
GUT_GENOME065719_378_1	378_1
GUT_GENOME065719_378_2	378_2
GUT_GENOME065719_378_3	378_3
GUT_GENOME065719_378_4	378_4
GUT_GENOME065719_379_1	379_1
GUT_GENOME065719_379_2	379_2
GUT_GENOME065719_380_1	380_1
GUT_GENOME065719_381_1	381_1
GUT_GENOME065719_381_2	381_2
GUT_GENOME065719_381_3	381_3
GUT_GENOME065719_382_1	382_1
GUT_GENOME065719_382_2	382_2
GUT_GENOME065719_382_3	382_3
GUT_GENOME065719_383_1	383_1
GUT_GENOME065719_383_2	383_2
GUT_GENOME065719_384_1	384_1
GUT_GENOME065719_384_2	384_2
GUT_GENOME065719_384_3	384_3
GUT_GENOME065719_385_1	385_1
GUT_GENOME065719_385_2	385_2
GUT_GENOME065719_385_3	385_3
GUT_GENOME065719_386_1	386_1
GUT_GENOME065719_386_2	386_2
GUT_GENOME065719_386_3	386_3
GUT_GENOME065719_387_1	387_1
GUT_GENOME065719_387_2	387_2
GUT_GENOME065719_387_3	387_3
GUT_GENOME065719_388_1	388_1
GUT_GENOME065719_388_2	388_2
GUT_GENOME065719_388_3	388_3
GUT_GENOME065719_388_4	388_4
GUT_GENOME065719_389_1	389_1
GUT_GENOME065719_389_2	389_2
GUT_GENOME065719_390_1	390_1
GUT_GENOME065719_390_2	390_2
GUT_GENOME065719_390_3	390_3
GUT_GENOME065719_391_1	391_1
GUT_GENOME065719_391_2	391_2
GUT_GENOME065719_391_3	391_3
GUT_GENOME065719_392_1	392_1
GUT_GENOME065719_392_2	392_2
GUT_GENOME065719_392_3	392_3
GUT_GENOME065719_392_4	392_4
GUT_GENOME065719_393_1	393_1
GUT_GENOME065719_393_2	393_2
GUT_GENOME065719_394_1	394_1
GUT_GENOME065719_394_2	394_2
GUT_GENOME065719_394_3	394_3
GUT_GENOME065719_395_1	395_1
GUT_GENOME065719_395_2	395_2
GUT_GENOME065719_396_1	396_1
GUT_GENOME065719_396_2	396_2
GUT_GENOME065719_396_3	396_3
GUT_GENOME065719_397_1	397_1
GUT_GENOME065719_397_2	397_2
GUT_GENOME065719_397_3	397_3
GUT_GENOME065719_397_4	397_4
GUT_GENOME065719_398_1	398_1
GUT_GENOME065719_398_2	398_2
GUT_GENOME065719_399_1	399_1
GUT_GENOME065719_400_1	400_1
GUT_GENOME065719_400_2	400_2
GUT_GENOME065719_400_3	400_3
GUT_GENOME065719_401_1	401_1
GUT_GENOME065719_401_2	401_2
GUT_GENOME065719_401_3	401_3
GUT_GENOME065719_402_1	402_1
GUT_GENOME065719_402_2	402_2
GUT_GENOME065719_403_1	403_1
GUT_GENOME065719_403_2	403_2
GUT_GENOME065719_404_1	404_1
GUT_GENOME065719_404_2	404_2
GUT_GENOME065719_405_1	405_1
GUT_GENOME065719_405_2	405_2
GUT_GENOME065719_405_3	405_3
GUT_GENOME065719_406_1	406_1
GUT_GENOME065719_407_1	407_1
GUT_GENOME065719_407_2	407_2
GUT_GENOME065719_408_1	408_1
GUT_GENOME065719_408_2	408_2
GUT_GENOME065719_409_1	409_1
GUT_GENOME065719_409_2	409_2
GUT_GENOME065719_410_1	410_1
GUT_GENOME065719_410_2	410_2
GUT_GENOME065719_411_1	411_1
GUT_GENOME065719_411_2	411_2
GUT_GENOME065719_412_1	412_1
GUT_GENOME065719_412_2	412_2
GUT_GENOME065719_413_1	413_1
GUT_GENOME065719_413_2	413_2
GUT_GENOME065719_414_1	414_1
GUT_GENOME065719_414_2	414_2
GUT_GENOME065719_415_1	415_1
GUT_GENOME065719_415_2	415_2
GUT_GENOME065719_415_3	415_3
GUT_GENOME065719_416_1	416_1
GUT_GENOME065719_417_1	417_1
GUT_GENOME065719_417_2	417_2
GUT_GENOME065719_417_3	417_3
GUT_GENOME065719_418_1	418_1
GUT_GENOME065719_418_2	418_2
GUT_GENOME065719_419_1	419_1
GUT_GENOME065719_419_2	419_2
GUT_GENOME065719_420_1	420_1
GUT_GENOME065719_420_2	420_2
GUT_GENOME065719_420_3	420_3
GUT_GENOME065719_421_1	421_1
GUT_GENOME065719_421_2	421_2
GUT_GENOME065719_421_3	421_3
GUT_GENOME065719_421_4	421_4
GUT_GENOME065719_422_1	422_1
GUT_GENOME065719_422_2	422_2
GUT_GENOME065719_422_3	422_3
GUT_GENOME065719_423_1	423_1
GUT_GENOME065719_423_2	423_2
GUT_GENOME065719_423_3	423_3
GUT_GENOME065719_424_1	424_1
GUT_GENOME065719_424_2	424_2
GUT_GENOME065719_425_1	425_1
GUT_GENOME065719_425_2	425_2
GUT_GENOME065719_425_3	425_3
GUT_GENOME065719_426_1	426_1
GUT_GENOME065719_426_2	426_2
GUT_GENOME065719_426_3	426_3
GUT_GENOME065719_427_1	427_1
GUT_GENOME065719_427_2	427_2
GUT_GENOME065719_427_3	427_3
GUT_GENOME065719_428_1	428_1
GUT_GENOME065719_428_2	428_2
GUT_GENOME065719_428_3	428_3
GUT_GENOME065719_428_4	428_4
GUT_GENOME065719_429_1	429_1
GUT_GENOME065719_429_2	429_2
GUT_GENOME065719_430_1	430_1
GUT_GENOME065719_430_2	430_2
GUT_GENOME065719_430_3	430_3
GUT_GENOME065719_431_1	431_1
GUT_GENOME065719_431_2	431_2
GUT_GENOME065719_431_3	431_3
